timestamp,temperature_C,humidity_relative_%,illumination_%,soil_moisture_%,water_tank_%
2025-05-10 00:00:00,17.032703071026027,87.71425347072417,3.537245685821917,34.49790795822189,99.48118428781594
2025-05-10 00:05:00,17.99932531227309,79.40937451373762,4.200895196745556,52.24866548040973,99.22546115106492
2025-05-10 00:10:00,16.07809192233459,74.25186920360525,10.80746164927096,29.129058057862373,99.01131662890405
2025-05-10 00:15:00,15.581190993269228,71.34389529328871,5.877269937283333,47.590952146951366,98.54186230312669
2025-05-10 00:20:00,17.396964443476392,72.66506189559074,5.81589805006305,45.1986929349778,98.08743442663146
2025-05-10 00:25:00,16.049568027382335,95.06660367506257,6.728474896779875,64.99921151006144,97.78110856012785
2025-05-10 00:30:00,17.66869001530028,90.32090750978143,0.2777242865570546,28.482207498818205,97.35059177748842
2025-05-10 00:35:00,18.13509923933097,82.60969619352274,6.829350650428275,64.75090817037491,96.7664882773492
2025-05-10 00:40:00,17.98464211881672,55.0,7.866486271748922,33.48975795042869,96.53064699158882
2025-05-10 00:45:00,15.309364973369465,74.79275511135613,2.8883042493335696,36.40359081502681,96.06209282326499
2025-05-10 00:50:00,16.827125726414327,73.4619969242989,2.865636412305051,43.715337482649005,95.80135174721705
2025-05-10 00:55:00,18.80012019723511,78.30858634070528,8.034338214832534,31.019796820800508,95.28157667023108
2025-05-10 01:00:00,17.184550633622102,83.69183889809382,10.986879458380438,39.95165064770406,94.87527356960494
2025-05-10 01:05:00,19.74702764714356,57.8647269933048,9.8743076245656,38.02042069081234,94.6055600291027
2025-05-10 01:10:00,16.255278343302557,74.91468268887394,8.969829768899501,29.922201276060996,94.17382247756028
2025-05-10 01:15:00,15.172452947176357,92.07185498581627,5.218554080120711,40.62720831059481,93.62409669983911
2025-05-10 01:20:00,18.67785766099229,84.2561745807099,7.203646238501692,47.4303624878839,93.28757625128853
2025-05-10 01:25:00,14.926108165307047,85.4392633908293,5.429426355316342,10.0,93.08289376486776
2025-05-10 01:30:00,18.141164017559817,80.026259255357,5.016622784494252,47.97257853503056,92.66422193539599
2025-05-10 01:35:00,16.538402295335278,91.67565309216592,0.0,46.05527823779451,92.19555908023221
2025-05-10 01:40:00,17.788202671194853,72.40037201275479,4.653146693995079,36.588721841304626,91.92056521855888
2025-05-10 01:45:00,15.600890676218024,81.08466680783344,2.0290646787827336,64.47686004047964,91.3485399432573
2025-05-10 01:50:00,16.189456473730743,87.83395581103541,5.0556328938229615,47.95813305890512,91.04902618007183
2025-05-10 01:55:00,15.865002742507095,64.32075205281677,5.931575536952745,19.68906949973383,90.69922420059977
2025-05-10 02:00:00,16.40341911824978,63.867557605506505,5.531877411565221,43.44118412690555,90.49494668712285
2025-05-10 02:05:00,15.374417269742892,57.56809550273123,7.864140985301482,35.47117335201398,90.08449807730932
2025-05-10 02:10:00,14.865432547786988,84.82298586570892,3.2319986707328416,46.97364937165355,89.85894471688354
2025-05-10 02:15:00,17.293256004422773,87.25209149799699,3.9535122504900153,52.499757520100346,89.47185610412241
2025-05-10 02:20:00,18.263805520157327,83.8693322663927,6.598096957172368,23.49202313268796,89.09589502363153
2025-05-10 02:25:00,16.157908649093066,83.7410893845823,1.175762960724617,47.66556164503792,88.49842672743264
2025-05-10 02:30:00,17.645452606190617,73.06597288489847,5.358072854545418,60.11823703135554,88.10714846431436
2025-05-10 02:35:00,16.37986899476984,89.01406758682292,5.819372168727059,37.90436775654993,87.60295326771264
2025-05-10 02:40:00,14.717299755857548,68.38560593794415,2.5874662186356656,64.79266835308307,87.0196701950726
2025-05-10 02:45:00,17.24228922514431,75.44343061523844,6.993343686205571,39.050994277140575,86.74007524354099
2025-05-10 02:50:00,15.392955476022808,81.30219876353655,0.0,17.161818290442575,86.48413446083943
2025-05-10 02:55:00,16.769690520689643,68.50179846800518,4.44237941400194,33.17964968747712,85.99820805503961
2025-05-10 03:00:00,17.514269493416727,76.86177941236575,6.703509261784339,43.388191781499735,85.75506632280751
2025-05-10 03:05:00,17.333305676376465,70.65957976379144,5.740327251119527,80.0,85.35635284765851
2025-05-10 03:10:00,17.519891735132997,81.83091839793646,0.1331539481200945,52.54619943886063,84.93579132446435
2025-05-10 03:15:00,16.28097055275317,62.75593299389271,5.937290338273122,41.80764223764723,84.6070132707428
